In real time|People who come|People in queue(first/second)|People who left|Transported People|Gondola status 
(12, 45, 30)|0|[4, 2]|393|269|status.moving
(12, 45, 31)|0|[4, 2]|393|269|status.moving
(12, 45, 32)|0|[4, 2]|393|269|status.moving
(12, 45, 33)|0|[4, 2]|393|269|status.moving
(12, 45, 34)|0|[4, 2]|393|269|status.moving
(12, 45, 35)|0|[3, 2]|394|269|status.moving
(12, 45, 36)|0|[3, 2]|394|269|status.moving
(12, 45, 37)|0|[3, 2]|394|269|status.moving
(12, 45, 38)|0|[3, 2]|394|269|status.moving
(12, 45, 39)|0|[3, 2]|394|269|status.moving
(12, 45, 40)|0|[3, 2]|394|269|status.moving
(12, 45, 41)|0|[3, 2]|394|269|status.moving
(12, 45, 42)|0|[3, 2]|394|269|status.moving
(12, 45, 43)|0|[3, 2]|394|269|status.moving
(12, 45, 44)|0|[3, 2]|394|269|status.moving
(12, 45, 45)|0|[4, 2]|394|269|status.moving
(12, 45, 46)|0|[4, 2]|394|269|status.moving
(12, 45, 47)|0|[4, 2]|394|273|status.waiting
(12, 45, 48)|0|[2, 0]|394|273|status.moving
(12, 45, 49)|0|[2, 0]|394|273|status.moving
(12, 45, 50)|0|[2, 0]|394|273|status.moving
(12, 45, 51)|0|[2, 0]|394|273|status.moving
(12, 45, 52)|0|[2, 0]|394|273|status.moving
(12, 45, 53)|0|[2, 0]|394|273|status.moving
(12, 45, 54)|0|[2, 0]|394|273|status.moving
(12, 45, 55)|0|[2, 0]|394|273|status.moving
(12, 45, 56)|0|[2, 0]|394|273|status.moving
(12, 45, 57)|0|[2, 0]|394|273|status.moving
(12, 45, 58)|0|[2, 0]|394|273|status.moving
(12, 45, 59)|0|[2, 0]|394|273|status.moving
(12, 46, 0)|0|[2, 0]|394|273|status.moving
(12, 46, 1)|0|[2, 0]|394|273|status.moving
(12, 46, 2)|0|[2, 0]|394|273|status.moving
(12, 46, 3)|0|[2, 0]|394|273|status.moving
(12, 46, 4)|0|[2, 0]|394|273|status.moving
(12, 46, 5)|0|[2, 0]|394|273|status.moving
(12, 46, 6)|0|[2, 0]|394|273|status.moving
(12, 46, 7)|0|[2, 0]|394|273|status.moving
(12, 46, 8)|0|[2, 0]|394|273|status.moving
(12, 46, 9)|1|[2, 1]|394|273|status.moving
(12, 46, 10)|0|[2, 1]|394|273|status.moving
(12, 46, 11)|0|[2, 1]|394|273|status.moving
(12, 46, 12)|0|[2, 1]|394|273|status.moving
(12, 46, 13)|0|[2, 1]|394|273|status.moving
(12, 46, 14)|0|[2, 1]|394|273|status.moving
(12, 46, 15)|0|[2, 1]|394|273|status.moving
(12, 46, 16)|0|[2, 1]|394|273|status.moving
(12, 46, 17)|0|[2, 1]|394|273|status.moving
(12, 46, 18)|0|[2, 1]|394|273|status.moving
(12, 46, 19)|0|[2, 1]|394|273|status.moving
(12, 46, 20)|0|[2, 1]|394|273|status.moving
(12, 46, 21)|0|[2, 1]|394|273|status.moving
(12, 46, 22)|0|[2, 1]|394|273|status.moving
(12, 46, 23)|0|[2, 1]|394|273|status.moving
(12, 46, 24)|0|[2, 1]|394|273|status.moving
(12, 46, 25)|0|[2, 1]|394|273|status.moving
(12, 46, 26)|0|[2, 1]|394|273|status.moving
(12, 46, 27)|0|[2, 1]|394|273|status.moving
(12, 46, 28)|0|[3, 1]|394|273|status.moving
(12, 46, 29)|0|[3, 1]|394|273|status.moving
(12, 46, 30)|0|[4, 1]|394|273|status.moving
(12, 46, 31)|0|[4, 1]|394|273|status.moving
(12, 46, 32)|0|[4, 1]|394|273|status.moving
(12, 46, 33)|0|[4, 1]|394|273|status.moving
(12, 46, 34)|0|[4, 1]|394|273|status.moving
(12, 46, 35)|1|[4, 2]|394|273|status.moving
(12, 46, 36)|0|[4, 2]|394|273|status.moving
(12, 46, 37)|0|[4, 2]|394|273|status.moving
(12, 46, 38)|0|[4, 2]|394|273|status.moving
(12, 46, 39)|0|[4, 2]|394|273|status.moving
(12, 46, 40)|0|[4, 2]|394|273|status.moving
(12, 46, 41)|0|[4, 2]|394|273|status.moving
(12, 46, 42)|0|[4, 2]|394|273|status.moving
(12, 46, 43)|0|[4, 2]|394|273|status.moving
(12, 46, 44)|0|[4, 2]|394|273|status.moving
(12, 46, 45)|0|[4, 2]|394|273|status.moving
(12, 46, 46)|1|[4, 3]|394|273|status.moving
(12, 46, 47)|0|[4, 3]|394|273|status.moving
(12, 46, 48)|0|[4, 3]|394|273|status.moving
(12, 46, 49)|0|[4, 3]|394|273|status.moving
(12, 46, 50)|0|[4, 3]|394|273|status.moving
(12, 46, 51)|0|[4, 3]|394|273|status.moving
(12, 46, 52)|0|[4, 3]|394|273|status.moving
(12, 46, 53)|0|[4, 3]|394|273|status.moving
(12, 46, 54)|0|[3, 3]|395|273|status.moving
(12, 46, 55)|0|[3, 3]|395|273|status.moving
(12, 46, 56)|0|[3, 3]|395|273|status.moving
(12, 46, 57)|0|[3, 3]|395|273|status.moving
(12, 46, 58)|0|[3, 3]|395|273|status.moving
(12, 46, 59)|0|[3, 3]|395|273|status.moving
(12, 47, 0)|0|[3, 3]|395|273|status.moving
(12, 47, 1)|1|[3, 4]|395|273|status.moving
(12, 47, 2)|0|[3, 4]|395|273|status.moving
(12, 47, 3)|0|[3, 4]|395|273|status.moving
(12, 47, 4)|0|[3, 4]|395|273|status.moving
(12, 47, 5)|0|[4, 3]|396|273|status.moving
(12, 47, 6)|0|[4, 3]|396|273|status.moving
(12, 47, 7)|0|[4, 3]|396|273|status.moving
(12, 47, 8)|0|[4, 3]|396|273|status.moving
(12, 47, 9)|0|[4, 3]|396|273|status.moving
(12, 47, 10)|0|[4, 3]|396|273|status.moving
(12, 47, 11)|0|[4, 3]|396|273|status.moving
(12, 47, 12)|0|[4, 3]|396|273|status.moving
(12, 47, 13)|0|[4, 3]|396|273|status.moving
(12, 47, 14)|0|[4, 3]|396|273|status.moving
(12, 47, 15)|0|[4, 3]|396|273|status.moving
(12, 47, 16)|0|[4, 3]|396|273|status.moving
(12, 47, 17)|0|[4, 3]|396|273|status.moving
(12, 47, 18)|0|[4, 3]|396|273|status.moving
(12, 47, 19)|0|[4, 3]|396|273|status.moving
(12, 47, 20)|0|[4, 3]|396|273|status.moving
(12, 47, 21)|0|[5, 3]|396|273|status.moving
(12, 47, 22)|0|[5, 3]|396|273|status.moving
(12, 47, 23)|0|[5, 3]|396|273|status.moving
(12, 47, 24)|0|[5, 3]|396|273|status.moving
(12, 47, 25)|0|[5, 3]|396|273|status.moving
(12, 47, 26)|0|[5, 2]|397|273|status.moving
(12, 47, 27)|0|[5, 2]|397|273|status.moving
(12, 47, 28)|0|[5, 2]|397|273|status.moving
(12, 47, 29)|0|[5, 2]|397|273|status.moving
(12, 47, 30)|1|[5, 3]|397|273|status.moving
(12, 47, 31)|0|[5, 3]|397|273|status.moving
(12, 47, 32)|0|[5, 3]|397|273|status.moving
(12, 47, 33)|0|[5, 3]|397|273|status.moving
(12, 47, 34)|0|[4, 3]|398|273|status.moving
(12, 47, 35)|0|[4, 3]|398|273|status.moving
(12, 47, 36)|0|[4, 3]|398|273|status.moving
(12, 47, 37)|0|[4, 3]|398|273|status.moving
(12, 47, 38)|2|[4, 5]|398|273|status.moving
(12, 47, 39)|0|[4, 5]|398|273|status.moving
(12, 47, 40)|0|[4, 5]|398|273|status.moving
(12, 47, 41)|0|[4, 5]|398|273|status.moving
(12, 47, 42)|0|[4, 5]|398|273|status.moving
(12, 47, 43)|0|[4, 5]|398|273|status.moving
(12, 47, 44)|0|[4, 5]|398|273|status.moving
(12, 47, 45)|0|[4, 5]|398|273|status.moving
(12, 47, 46)|0|[4, 5]|398|273|status.moving
(12, 47, 47)|1|[4, 6]|398|273|status.moving
(12, 47, 48)|1|[4, 7]|398|273|status.moving
(12, 47, 49)|0|[4, 7]|398|273|status.moving
(12, 47, 50)|0|[4, 7]|398|273|status.moving
(12, 47, 51)|0|[4, 7]|398|273|status.moving
(12, 47, 52)|0|[4, 7]|398|273|status.moving
(12, 47, 53)|0|[4, 7]|398|273|status.moving
(12, 47, 54)|0|[4, 7]|398|273|status.moving
(12, 47, 55)|0|[4, 7]|398|273|status.moving
(12, 47, 56)|0|[4, 7]|398|273|status.moving
(12, 47, 57)|1|[4, 8]|398|273|status.moving
(12, 47, 58)|0|[4, 8]|398|273|status.moving
(12, 47, 59)|0|[4, 8]|398|273|status.moving
(12, 48, 0)|0|[4, 8]|398|273|status.moving
(12, 48, 1)|0|[4, 8]|398|273|status.moving
(12, 48, 2)|0|[5, 8]|398|273|status.moving
(12, 48, 3)|0|[6, 8]|398|273|status.moving
(12, 48, 4)|0|[6, 8]|398|273|status.moving
(12, 48, 5)|0|[6, 8]|398|273|status.moving
(12, 48, 6)|0|[6, 8]|398|273|status.moving
(12, 48, 7)|0|[6, 8]|398|273|status.moving
(12, 48, 8)|0|[7, 8]|398|273|status.moving
(12, 48, 9)|0|[7, 8]|398|273|status.moving
(12, 48, 10)|0|[7, 8]|398|273|status.moving
(12, 48, 11)|0|[7, 8]|398|273|status.moving
(12, 48, 12)|0|[7, 8]|398|273|status.moving
(12, 48, 13)|0|[7, 8]|398|273|status.moving
(12, 48, 14)|0|[7, 8]|398|273|status.moving
(12, 48, 15)|0|[8, 8]|398|273|status.moving
(12, 48, 16)|0|[7, 8]|399|273|status.moving
(12, 48, 17)|0|[7, 8]|399|273|status.moving
(12, 48, 18)|0|[7, 8]|399|273|status.moving
(12, 48, 19)|0|[7, 8]|399|273|status.moving
(12, 48, 20)|0|[7, 8]|399|273|status.moving
(12, 48, 21)|0|[7, 8]|399|273|status.moving
(12, 48, 22)|0|[7, 8]|399|273|status.moving
(12, 48, 23)|0|[7, 8]|399|273|status.moving
(12, 48, 24)|0|[7, 7]|400|273|status.moving
(12, 48, 25)|0|[6, 7]|401|273|status.moving
(12, 48, 26)|0|[6, 6]|402|273|status.moving
(12, 48, 27)|0|[7, 6]|402|273|status.moving
(12, 48, 28)|0|[7, 6]|402|273|status.moving
(12, 48, 29)|0|[7, 6]|402|273|status.moving
(12, 48, 30)|0|[7, 6]|402|273|status.moving
(12, 48, 31)|0|[7, 6]|402|273|status.moving
(12, 48, 32)|0|[7, 6]|402|273|status.moving
(12, 48, 33)|0|[7, 6]|402|273|status.moving
(12, 48, 34)|0|[7, 6]|402|273|status.moving
(12, 48, 35)|0|[6, 5]|404|273|status.moving
(12, 48, 36)|0|[6, 5]|404|273|status.moving
(12, 48, 37)|0|[6, 5]|404|273|status.moving
(12, 48, 38)|0|[6, 5]|404|273|status.moving
(12, 48, 39)|0|[6, 5]|404|273|status.moving
(12, 48, 40)|0|[6, 5]|404|273|status.moving
(12, 48, 41)|0|[6, 5]|404|273|status.moving
(12, 48, 42)|0|[6, 5]|404|273|status.moving
(12, 48, 43)|0|[6, 5]|404|273|status.moving
(12, 48, 44)|0|[6, 5]|404|273|status.moving
(12, 48, 45)|0|[6, 5]|404|273|status.moving
(12, 48, 46)|0|[6, 5]|404|273|status.moving
(12, 48, 47)|0|[6, 5]|404|273|status.moving
(12, 48, 48)|0|[6, 5]|404|277|status.waiting
(12, 48, 49)|0|[5, 3]|404|277|status.moving
(12, 48, 50)|0|[6, 3]|404|277|status.moving
(12, 48, 51)|0|[6, 3]|404|277|status.moving
(12, 48, 52)|0|[6, 2]|405|277|status.moving
(12, 48, 53)|0|[6, 2]|405|277|status.moving
(12, 48, 54)|0|[6, 2]|405|277|status.moving
(12, 48, 55)|0|[6, 2]|405|277|status.moving
(12, 48, 56)|0|[6, 2]|405|277|status.moving
(12, 48, 57)|0|[6, 2]|405|277|status.moving
(12, 48, 58)|1|[6, 3]|405|277|status.moving
(12, 48, 59)|1|[6, 4]|405|277|status.moving
(12, 49, 0)|0|[6, 4]|405|277|status.moving
(12, 49, 1)|0|[5, 4]|406|277|status.moving
(12, 49, 2)|0|[5, 4]|406|277|status.moving
(12, 49, 3)|0|[5, 4]|406|277|status.moving
(12, 49, 4)|0|[5, 4]|406|277|status.moving
(12, 49, 5)|0|[5, 3]|407|277|status.moving
(12, 49, 6)|0|[6, 3]|407|277|status.moving
(12, 49, 7)|0|[5, 3]|408|277|status.moving
(12, 49, 8)|1|[5, 4]|408|277|status.moving
(12, 49, 9)|0|[5, 4]|408|277|status.moving
(12, 49, 10)|0|[5, 4]|408|277|status.moving
(12, 49, 11)|0|[5, 4]|408|277|status.moving
(12, 49, 12)|0|[4, 4]|409|277|status.moving
(12, 49, 13)|0|[4, 4]|409|277|status.moving
(12, 49, 14)|0|[4, 4]|409|277|status.moving
(12, 49, 15)|0|[4, 4]|409|277|status.moving
(12, 49, 16)|0|[4, 4]|409|277|status.moving
(12, 49, 17)|0|[4, 4]|409|277|status.moving
(12, 49, 18)|0|[4, 4]|409|277|status.moving
(12, 49, 19)|0|[4, 4]|409|277|status.moving
(12, 49, 20)|0|[4, 4]|409|277|status.moving
(12, 49, 21)|0|[4, 3]|410|277|status.moving
(12, 49, 22)|0|[4, 3]|410|277|status.moving
(12, 49, 23)|0|[4, 3]|410|277|status.moving
(12, 49, 24)|0|[4, 3]|410|277|status.moving
(12, 49, 25)|0|[4, 3]|410|277|status.moving
(12, 49, 26)|0|[4, 3]|410|277|status.moving
(12, 49, 27)|0|[4, 3]|410|277|status.moving
(12, 49, 28)|1|[4, 4]|410|277|status.moving
(12, 49, 29)|0|[4, 4]|410|277|status.moving
(12, 49, 30)|0|[4, 4]|410|277|status.moving
(12, 49, 31)|0|[4, 4]|410|277|status.moving
(12, 49, 32)|0|[4, 4]|410|277|status.moving
(12, 49, 33)|0|[4, 4]|410|277|status.moving
(12, 49, 34)|0|[4, 4]|410|277|status.moving
(12, 49, 35)|0|[4, 4]|410|277|status.moving
(12, 49, 36)|0|[4, 4]|410|277|status.moving
(12, 49, 37)|0|[4, 4]|410|277|status.moving
(12, 49, 38)|0|[4, 4]|410|277|status.moving
(12, 49, 39)|0|[4, 4]|410|277|status.moving
(12, 49, 40)|0|[4, 4]|410|277|status.moving
(12, 49, 41)|0|[4, 4]|410|277|status.moving
(12, 49, 42)|0|[4, 4]|410|277|status.moving
(12, 49, 43)|1|[4, 5]|410|277|status.moving
(12, 49, 44)|0|[4, 5]|410|277|status.moving
(12, 49, 45)|0|[4, 5]|410|277|status.moving
(12, 49, 46)|0|[5, 5]|410|277|status.moving
(12, 49, 47)|0|[4, 5]|411|277|status.moving
(12, 49, 48)|0|[4, 5]|411|277|status.moving
(12, 49, 49)|0|[4, 5]|411|277|status.moving
(12, 49, 50)|0|[4, 5]|411|277|status.moving
(12, 49, 51)|0|[4, 5]|411|277|status.moving
(12, 49, 52)|0|[4, 5]|411|277|status.moving
(12, 49, 53)|0|[4, 5]|411|277|status.moving
(12, 49, 54)|0|[4, 5]|411|277|status.moving
(12, 49, 55)|0|[4, 5]|411|277|status.moving
(12, 49, 56)|0|[4, 5]|411|277|status.moving
(12, 49, 57)|0|[3, 5]|412|277|status.moving
(12, 49, 58)|1|[3, 6]|412|277|status.moving
(12, 49, 59)|0|[3, 6]|412|277|status.moving
(12, 50, 0)|0|[3, 6]|412|277|status.moving
(12, 50, 1)|0|[3, 6]|412|277|status.moving
(12, 50, 2)|0|[3, 6]|412|277|status.moving
(12, 50, 3)|0|[3, 6]|412|277|status.moving
(12, 50, 4)|0|[3, 6]|412|277|status.moving
(12, 50, 5)|1|[3, 7]|412|277|status.moving
(12, 50, 6)|0|[4, 7]|412|277|status.moving
(12, 50, 7)|0|[4, 7]|412|277|status.moving
(12, 50, 8)|0|[4, 7]|412|277|status.moving
(12, 50, 9)|0|[4, 7]|412|277|status.moving
(12, 50, 10)|0|[4, 7]|412|277|status.moving
(12, 50, 11)|0|[4, 7]|412|277|status.moving
(12, 50, 12)|0|[4, 7]|412|277|status.moving
(12, 50, 13)|0|[4, 7]|412|277|status.moving
(12, 50, 14)|1|[4, 7]|413|277|status.moving
(12, 50, 15)|0|[4, 7]|413|277|status.moving
(12, 50, 16)|0|[4, 7]|413|277|status.moving
(12, 50, 17)|0|[4, 7]|413|277|status.moving
(12, 50, 18)|0|[5, 7]|413|277|status.moving
(12, 50, 19)|0|[5, 7]|413|277|status.moving
(12, 50, 20)|0|[5, 7]|413|277|status.moving
(12, 50, 21)|0|[5, 7]|413|277|status.moving
(12, 50, 22)|0|[5, 7]|413|277|status.moving
(12, 50, 23)|0|[5, 7]|413|277|status.moving
(12, 50, 24)|0|[5, 7]|413|277|status.moving
(12, 50, 25)|0|[5, 7]|413|277|status.moving
(12, 50, 26)|0|[5, 7]|413|277|status.moving
(12, 50, 27)|0|[4, 7]|414|277|status.moving
(12, 50, 28)|0|[4, 7]|414|277|status.moving
(12, 50, 29)|0|[4, 7]|414|277|status.moving
(12, 50, 30)|0|[4, 7]|414|277|status.moving
(12, 50, 31)|0|[5, 7]|414|277|status.moving
(12, 50, 32)|0|[5, 7]|414|277|status.moving
(12, 50, 33)|0|[6, 7]|414|277|status.moving
(12, 50, 34)|0|[6, 7]|414|277|status.moving
(12, 50, 35)|0|[6, 7]|414|277|status.moving
(12, 50, 36)|0|[6, 7]|414|277|status.moving
(12, 50, 37)|0|[6, 7]|414|277|status.moving
(12, 50, 38)|0|[6, 7]|414|277|status.moving
(12, 50, 39)|0|[6, 7]|414|277|status.moving
(12, 50, 40)|1|[6, 8]|414|277|status.moving
(12, 50, 41)|0|[6, 7]|415|277|status.moving
(12, 50, 42)|0|[6, 7]|415|277|status.moving
(12, 50, 43)|0|[5, 7]|416|277|status.moving
(12, 50, 44)|0|[5, 6]|417|277|status.moving
(12, 50, 45)|0|[5, 6]|417|277|status.moving
(12, 50, 46)|0|[6, 5]|418|277|status.moving
(12, 50, 47)|0|[6, 5]|418|277|status.moving
(12, 50, 48)|0|[6, 5]|418|277|status.moving
(12, 50, 49)|0|[6, 5]|418|277|status.moving
(12, 50, 50)|0|[6, 4]|419|277|status.moving
(12, 50, 51)|0|[6, 4]|419|277|status.moving
(12, 50, 52)|0|[7, 4]|419|277|status.moving
(12, 50, 53)|0|[7, 4]|419|277|status.moving
(12, 50, 54)|0|[7, 4]|419|277|status.moving
(12, 50, 55)|0|[7, 4]|419|277|status.moving
(12, 50, 56)|0|[7, 4]|419|277|status.moving
(12, 50, 57)|0|[7, 4]|419|277|status.moving
(12, 50, 58)|0|[7, 4]|419|277|status.moving
(12, 50, 59)|0|[7, 4]|419|277|status.moving
(12, 51, 0)|0|[8, 4]|419|277|status.moving
(12, 51, 1)|0|[8, 4]|419|277|status.moving
(12, 51, 2)|1|[8, 5]|419|277|status.moving
(12, 51, 3)|0|[8, 5]|419|277|status.moving
(12, 51, 4)|0|[8, 5]|419|277|status.moving
(12, 51, 5)|0|[8, 5]|419|277|status.moving
(12, 51, 6)|0|[8, 5]|419|277|status.moving
(12, 51, 7)|0|[8, 5]|419|277|status.moving
(12, 51, 8)|0|[8, 5]|419|277|status.moving
(12, 51, 9)|0|[8, 5]|419|277|status.moving
(12, 51, 10)|0|[8, 5]|419|277|status.moving
(12, 51, 11)|0|[8, 5]|419|277|status.moving
(12, 51, 12)|0|[8, 5]|419|277|status.moving
(12, 51, 13)|0|[8, 5]|419|277|status.moving
(12, 51, 14)|0|[7, 5]|420|277|status.moving
(12, 51, 15)|0|[7, 5]|420|277|status.moving
(12, 51, 16)|1|[7, 6]|420|277|status.moving
(12, 51, 17)|0|[7, 6]|420|277|status.moving
(12, 51, 18)|0|[7, 5]|421|277|status.moving
(12, 51, 19)|0|[7, 5]|421|277|status.moving
(12, 51, 20)|0|[8, 5]|421|277|status.moving
(12, 51, 21)|0|[7, 5]|422|277|status.moving
(12, 51, 22)|0|[8, 5]|422|277|status.moving
(12, 51, 23)|0|[8, 5]|422|277|status.moving
(12, 51, 24)|0|[8, 5]|422|277|status.moving
(12, 51, 25)|0|[8, 5]|422|277|status.moving
(12, 51, 26)|0|[8, 4]|423|277|status.moving
(12, 51, 27)|0|[8, 4]|423|277|status.moving
(12, 51, 28)|0|[8, 4]|423|277|status.moving
(12, 51, 29)|0|[8, 3]|424|277|status.moving
(12, 51, 30)|0|[8, 3]|424|277|status.moving
(12, 51, 31)|0|[8, 3]|424|277|status.moving
(12, 51, 32)|0|[8, 3]|424|277|status.moving
(12, 51, 33)|0|[8, 3]|424|277|status.moving
(12, 51, 34)|0|[8, 3]|424|277|status.moving
(12, 51, 35)|0|[8, 3]|424|277|status.moving
(12, 51, 36)|1|[7, 4]|425|277|status.moving
(12, 51, 37)|0|[7, 4]|425|277|status.moving
(12, 51, 38)|0|[7, 4]|425|277|status.moving
(12, 51, 39)|0|[7, 4]|425|277|status.moving
(12, 51, 40)|0|[7, 4]|425|277|status.moving
(12, 51, 41)|0|[7, 4]|425|277|status.moving
(12, 51, 42)|0|[7, 4]|425|277|status.moving
(12, 51, 43)|0|[7, 4]|425|277|status.moving
(12, 51, 44)|0|[7, 4]|425|277|status.moving
(12, 51, 45)|0|[7, 3]|426|277|status.moving
(12, 51, 46)|0|[7, 3]|426|277|status.moving
(12, 51, 47)|0|[8, 3]|426|277|status.moving
(12, 51, 48)|0|[8, 3]|426|277|status.moving
(12, 51, 49)|0|[8, 3]|426|281|status.waiting
(12, 51, 50)|0|[6, 1]|426|281|status.moving
(12, 51, 51)|0|[7, 0]|427|281|status.moving
(12, 51, 52)|0|[7, 0]|427|281|status.moving
(12, 51, 53)|0|[7, 0]|427|281|status.moving
(12, 51, 54)|0|[7, 0]|427|281|status.moving
(12, 51, 55)|0|[7, 0]|427|281|status.moving
(12, 51, 56)|0|[7, 0]|427|281|status.moving
(12, 51, 57)|0|[7, 0]|427|281|status.moving
(12, 51, 58)|0|[7, 0]|427|281|status.moving
(12, 51, 59)|1|[7, 1]|427|281|status.moving
(12, 52, 0)|0|[7, 1]|427|281|status.moving
(12, 52, 1)|0|[7, 1]|427|281|status.moving
(12, 52, 2)|0|[7, 1]|427|281|status.moving
(12, 52, 3)|0|[7, 1]|427|281|status.moving
(12, 52, 4)|0|[7, 1]|427|281|status.moving
(12, 52, 5)|1|[7, 2]|427|281|status.moving
(12, 52, 6)|0|[7, 2]|427|281|status.moving
(12, 52, 7)|0|[7, 2]|427|281|status.moving
(12, 52, 8)|0|[7, 2]|427|281|status.moving
(12, 52, 9)|0|[7, 2]|427|281|status.moving
(12, 52, 10)|0|[7, 2]|427|281|status.moving
(12, 52, 11)|0|[8, 2]|427|281|status.moving
(12, 52, 12)|0|[8, 2]|427|281|status.moving
(12, 52, 13)|0|[8, 2]|427|281|status.moving
(12, 52, 14)|0|[8, 2]|427|281|status.moving
(12, 52, 15)|0|[8, 2]|427|281|status.moving
(12, 52, 16)|0|[8, 2]|427|281|status.moving
(12, 52, 17)|0|[8, 2]|427|281|status.moving
(12, 52, 18)|0|[8, 2]|427|281|status.moving
(12, 52, 19)|0|[8, 2]|427|281|status.moving
(12, 52, 20)|0|[7, 2]|428|281|status.moving
(12, 52, 21)|0|[7, 2]|428|281|status.moving
(12, 52, 22)|1|[7, 3]|428|281|status.moving
(12, 52, 23)|0|[7, 3]|428|281|status.moving
(12, 52, 24)|0|[7, 3]|428|281|status.moving
(12, 52, 25)|0|[7, 3]|428|281|status.moving
(12, 52, 26)|0|[7, 3]|428|281|status.moving
(12, 52, 27)|0|[8, 3]|428|281|status.moving
(12, 52, 28)|0|[8, 3]|428|281|status.moving
(12, 52, 29)|1|[8, 4]|428|281|status.moving
(12, 52, 30)|0|[9, 4]|428|281|status.moving
(12, 52, 31)|0|[9, 4]|428|281|status.moving
(12, 52, 32)|0|[9, 4]|428|281|status.moving
(12, 52, 33)|0|[9, 4]|428|281|status.moving
(12, 52, 34)|0|[9, 4]|428|281|status.moving
(12, 52, 35)|0|[8, 4]|429|281|status.moving
(12, 52, 36)|0|[9, 4]|429|281|status.moving
(12, 52, 37)|0|[9, 4]|429|281|status.moving
(12, 52, 38)|0|[9, 4]|429|281|status.moving
(12, 52, 39)|0|[9, 4]|429|281|status.moving
(12, 52, 40)|1|[8, 5]|430|281|status.moving
(12, 52, 41)|0|[8, 5]|430|281|status.moving
(12, 52, 42)|0|[8, 5]|430|281|status.moving
(12, 52, 43)|0|[8, 5]|430|281|status.moving
(12, 52, 44)|0|[8, 5]|430|281|status.moving
(12, 52, 45)|0|[8, 5]|430|281|status.moving
(12, 52, 46)|0|[8, 5]|430|281|status.moving
(12, 52, 47)|0|[8, 5]|430|281|status.moving
(12, 52, 48)|0|[8, 5]|430|281|status.moving
(12, 52, 49)|0|[7, 5]|431|281|status.moving
(12, 52, 50)|0|[7, 5]|431|281|status.moving
(12, 52, 51)|0|[7, 5]|431|281|status.moving
(12, 52, 52)|0|[7, 5]|431|281|status.moving
(12, 52, 53)|0|[7, 5]|431|281|status.moving
(12, 52, 54)|0|[6, 5]|432|281|status.moving
(12, 52, 55)|0|[6, 5]|432|281|status.moving
(12, 52, 56)|0|[6, 5]|432|281|status.moving
(12, 52, 57)|0|[6, 5]|432|281|status.moving
(12, 52, 58)|0|[6, 5]|432|281|status.moving
(12, 52, 59)|0|[7, 5]|432|281|status.moving
(12, 53, 0)|0|[7, 5]|432|281|status.moving
(12, 53, 1)|0|[7, 5]|432|281|status.moving
(12, 53, 2)|0|[7, 5]|432|281|status.moving
(12, 53, 3)|0|[8, 5]|432|281|status.moving
(12, 53, 4)|0|[8, 5]|432|281|status.moving
(12, 53, 5)|0|[8, 5]|432|281|status.moving
(12, 53, 6)|0|[8, 5]|432|281|status.moving
(12, 53, 7)|0|[8, 5]|432|281|status.moving
(12, 53, 8)|0|[8, 5]|432|281|status.moving
(12, 53, 9)|0|[8, 5]|432|281|status.moving
(12, 53, 10)|0|[8, 5]|432|281|status.moving
(12, 53, 11)|0|[8, 5]|432|281|status.moving
(12, 53, 12)|0|[8, 5]|432|281|status.moving
(12, 53, 13)|0|[8, 5]|432|281|status.moving
(12, 53, 14)|0|[8, 5]|432|281|status.moving
(12, 53, 15)|0|[7, 5]|433|281|status.moving
(12, 53, 16)|0|[6, 5]|434|281|status.moving
(12, 53, 17)|0|[6, 5]|434|281|status.moving
(12, 53, 18)|0|[6, 5]|434|281|status.moving
(12, 53, 19)|0|[6, 5]|434|281|status.moving
(12, 53, 20)|0|[6, 5]|434|281|status.moving
(12, 53, 21)|0|[6, 5]|434|281|status.moving
(12, 53, 22)|0|[6, 5]|434|281|status.moving
(12, 53, 23)|0|[6, 5]|434|281|status.moving
(12, 53, 24)|0|[6, 5]|434|281|status.moving
(12, 53, 25)|0|[6, 5]|434|281|status.moving
(12, 53, 26)|0|[6, 5]|434|281|status.moving
(12, 53, 27)|0|[5, 5]|435|281|status.moving
(12, 53, 28)|0|[5, 4]|436|281|status.moving
(12, 53, 29)|0|[5, 3]|437|281|status.moving
(12, 53, 30)|0|[5, 3]|437|281|status.moving
(12, 53, 31)|0|[5, 3]|437|281|status.moving
(12, 53, 32)|0|[5, 3]|437|281|status.moving
(12, 53, 33)|0|[5, 3]|437|281|status.moving
