Symulation time|Real time|People who come|People in queue(first/second)|People who left|Transported People 
63364|(17, 36, 4)|0|[0, 0]|713|1005
63365|(17, 36, 5)|0|[0, 0]|713|1005
63366|(17, 36, 6)|0|[0, 0]|713|1005
63367|(17, 36, 7)|0|[0, 0]|713|1005
63368|(17, 36, 8)|0|[0, 0]|713|1005
63369|(17, 36, 9)|0|[0, 0]|713|1005
63370|(17, 36, 10)|0|[0, 0]|713|1005
63371|(17, 36, 11)|0|[0, 0]|713|1005
63372|(17, 36, 12)|0|[0, 0]|713|1005
63373|(17, 36, 13)|0|[0, 0]|713|1005
63374|(17, 36, 14)|0|[0, 0]|713|1005
63375|(17, 36, 15)|0|[0, 0]|713|1005
63376|(17, 36, 16)|0|[0, 0]|713|1005
63377|(17, 36, 17)|0|[0, 0]|713|1005
63378|(17, 36, 18)|0|[0, 0]|713|1005
63379|(17, 36, 19)|0|[0, 0]|713|1005
63380|(17, 36, 20)|1|[0, 1]|713|1005
63381|(17, 36, 21)|0|[0, 1]|713|1005
63382|(17, 36, 22)|0|[0, 1]|713|1005
63383|(17, 36, 23)|0|[0, 1]|713|1005
63384|(17, 36, 24)|0|[0, 1]|713|1005
63385|(17, 36, 25)|0|[0, 1]|713|1005
63386|(17, 36, 26)|0|[0, 1]|713|1005
63387|(17, 36, 27)|0|[0, 1]|713|1005
63388|(17, 36, 28)|0|[0, 1]|713|1005
63389|(17, 36, 29)|0|[0, 1]|713|1005
63390|(17, 36, 30)|0|[0, 1]|713|1005
63391|(17, 36, 31)|0|[0, 1]|713|1005
63392|(17, 36, 32)|0|[0, 1]|713|1005
63393|(17, 36, 33)|0|[0, 1]|713|1005
63394|(17, 36, 34)|0|[0, 1]|713|1005
63395|(17, 36, 35)|0|[0, 1]|713|1005
63396|(17, 36, 36)|0|[0, 1]|713|1005
63397|(17, 36, 37)|0|[0, 1]|713|1005
63398|(17, 36, 38)|0|[0, 1]|713|1005
63399|(17, 36, 39)|0|[0, 1]|713|1005
63400|(17, 36, 40)|0|[0, 1]|713|1005
63401|(17, 36, 41)|0|[0, 1]|713|1005
63402|(17, 36, 42)|0|[0, 1]|713|1005
63403|(17, 36, 43)|0|[0, 1]|713|1005
63404|(17, 36, 44)|0|[0, 1]|713|1005
63405|(17, 36, 45)|0|[0, 1]|713|1005
63406|(17, 36, 46)|0|[0, 1]|713|1005
63407|(17, 36, 47)|0|[0, 1]|713|1005
63408|(17, 36, 48)|0|[0, 1]|713|1005
63409|(17, 36, 49)|1|[1, 1]|713|1005
63410|(17, 36, 50)|0|[1, 1]|713|1005
63411|(17, 36, 51)|0|[1, 1]|713|1005
63412|(17, 36, 52)|0|[1, 1]|713|1005
63413|(17, 36, 53)|0|[1, 1]|713|1005
63414|(17, 36, 54)|0|[1, 1]|713|1005
63415|(17, 36, 55)|0|[1, 1]|713|1005
63416|(17, 36, 56)|0|[1, 1]|713|1005
63417|(17, 36, 57)|0|[1, 1]|713|1005
63418|(17, 36, 58)|0|[1, 1]|713|1005
63419|(17, 36, 59)|0|[1, 1]|713|1005
63420|(17, 37, 0)|0|[1, 1]|713|1005
63421|(17, 37, 1)|0|[1, 1]|713|1005
63422|(17, 37, 2)|0|[1, 1]|713|1005
63423|(17, 37, 3)|0|[1, 1]|713|1005
63424|(17, 37, 4)|0|[1, 1]|713|1005
63425|(17, 37, 5)|0|[1, 1]|713|1005
63426|(17, 37, 6)|0|[1, 1]|713|1005
63427|(17, 37, 7)|0|[1, 1]|713|1005
63428|(17, 37, 8)|0|[1, 1]|713|1005
63429|(17, 37, 9)|0|[1, 1]|713|1005
63430|(17, 37, 10)|0|[1, 1]|713|1005
63431|(17, 37, 11)|0|[1, 1]|713|1005
63432|(17, 37, 12)|0|[1, 1]|713|1005
63433|(17, 37, 13)|0|[1, 1]|713|1005
63434|(17, 37, 14)|0|[1, 1]|713|1005
63435|(17, 37, 15)|0|[1, 1]|713|1005
63436|(17, 37, 16)|0|[1, 1]|713|1005
63437|(17, 37, 17)|0|[1, 1]|713|1005
63438|(17, 37, 18)|0|[1, 1]|713|1005
63439|(17, 37, 19)|0|[1, 1]|713|1005
63440|(17, 37, 20)|0|[1, 1]|713|1005
63441|(17, 37, 21)|0|[1, 1]|713|1005
63442|(17, 37, 22)|0|[1, 1]|713|1005
63443|(17, 37, 23)|0|[1, 1]|713|1005
63444|(17, 37, 24)|0|[1, 1]|713|1005
63445|(17, 37, 25)|0|[1, 1]|713|1005
63446|(17, 37, 26)|0|[1, 1]|713|1005
63447|(17, 37, 27)|0|[1, 1]|713|1005
63448|(17, 37, 28)|0|[1, 1]|713|1005
63449|(17, 37, 29)|0|[1, 1]|713|1005
63450|(17, 37, 30)|0|[1, 1]|713|1005
63451|(17, 37, 31)|0|[1, 1]|713|1005
63452|(17, 37, 32)|0|[1, 1]|713|1005
63453|(17, 37, 33)|0|[1, 1]|713|1005
63454|(17, 37, 34)|1|[1, 2]|713|1005
63455|(17, 37, 35)|0|[1, 2]|713|1005
63456|(17, 37, 36)|0|[1, 1]|714|1005
63457|(17, 37, 37)|0|[1, 1]|714|1005
63458|(17, 37, 38)|0|[1, 1]|714|1005
63459|(17, 37, 39)|0|[1, 1]|714|1005
63460|(17, 37, 40)|0|[1, 1]|714|1005
63461|(17, 37, 41)|0|[1, 1]|714|1005
63462|(17, 37, 42)|0|[1, 1]|714|1005
63463|(17, 37, 43)|0|[1, 1]|714|1005
63464|(17, 37, 44)|0|[1, 1]|714|1005
63465|(17, 37, 45)|0|[1, 1]|714|1005
63466|(17, 37, 46)|0|[1, 1]|714|1005
63467|(17, 37, 47)|0|[1, 1]|714|1005
63468|(17, 37, 48)|0|[1, 1]|714|1005
63469|(17, 37, 49)|0|[1, 1]|714|1005
63470|(17, 37, 50)|0|[1, 1]|714|1005
63471|(17, 37, 51)|0|[1, 1]|714|1005
63472|(17, 37, 52)|0|[1, 1]|714|1005
63473|(17, 37, 53)|0|[1, 1]|714|1005
63474|(17, 37, 54)|0|[1, 1]|714|1005
63475|(17, 37, 55)|0|[1, 1]|714|1005
63476|(17, 37, 56)|1|[1, 2]|714|1005
63477|(17, 37, 57)|0|[1, 2]|714|1005
63478|(17, 37, 58)|0|[1, 2]|714|1005
63479|(17, 37, 59)|0|[1, 2]|714|1005
63480|(17, 38, 0)|0|[1, 2]|714|1005
63481|(17, 38, 1)|0|[1, 2]|714|1005
63482|(17, 38, 2)|0|[1, 2]|714|1005
63483|(17, 38, 3)|0|[1, 2]|714|1005
63484|(17, 38, 4)|0|[1, 2]|714|1005
63485|(17, 38, 5)|0|[1, 2]|714|1005
63486|(17, 38, 6)|0|[1, 2]|714|1005
63487|(17, 38, 7)|0|[1, 2]|714|1005
63488|(17, 38, 8)|0|[1, 2]|714|1005
63489|(17, 38, 9)|0|[1, 2]|714|1005
63490|(17, 38, 10)|0|[1, 2]|714|1005
63491|(17, 38, 11)|0|[1, 2]|714|1005
63492|(17, 38, 12)|0|[1, 2]|714|1005
63493|(17, 38, 13)|0|[1, 2]|714|1005
63494|(17, 38, 14)|0|[0, 2]|715|1005
63495|(17, 38, 15)|1|[1, 2]|715|1005
63496|(17, 38, 16)|0|[1, 2]|715|1005
63497|(17, 38, 17)|0|[1, 2]|715|1005
63498|(17, 38, 18)|0|[1, 2]|715|1005
63499|(17, 38, 19)|0|[1, 2]|715|1005
63500|(17, 38, 20)|0|[1, 2]|715|1005
63501|(17, 38, 21)|0|[1, 2]|715|1005
63502|(17, 38, 22)|0|[1, 2]|715|1005
63503|(17, 38, 23)|0|[1, 2]|715|1005
63504|(17, 38, 24)|0|[1, 2]|715|1005
63505|(17, 38, 25)|0|[1, 2]|715|1005
63506|(17, 38, 26)|0|[1, 2]|715|1005
63507|(17, 38, 27)|0|[1, 2]|715|1005
63508|(17, 38, 28)|1|[2, 2]|715|1005
63509|(17, 38, 29)|0|[2, 2]|715|1005
63510|(17, 38, 30)|0|[2, 2]|715|1005
63511|(17, 38, 31)|0|[2, 2]|715|1005
63512|(17, 38, 32)|0|[2, 2]|715|1005
63513|(17, 38, 33)|0|[2, 2]|715|1005
63514|(17, 38, 34)|0|[2, 2]|715|1005
63515|(17, 38, 35)|0|[2, 2]|715|1005
63516|(17, 38, 36)|0|[2, 2]|715|1005
63517|(17, 38, 37)|0|[2, 2]|715|1005
63518|(17, 38, 38)|0|[2, 2]|715|1005
63519|(17, 38, 39)|0|[2, 2]|715|1005
63520|(17, 38, 40)|0|[2, 2]|715|1005
63521|(17, 38, 41)|0|[2, 2]|715|1005
63522|(17, 38, 42)|0|[2, 2]|715|1005
63523|(17, 38, 43)|0|[2, 2]|715|1005
63524|(17, 38, 44)|0|[2, 2]|715|1005
63525|(17, 38, 45)|0|[2, 2]|715|1005
63526|(17, 38, 46)|0|[2, 2]|715|1005
63527|(17, 38, 47)|0|[2, 2]|715|1005
63528|(17, 38, 48)|0|[2, 2]|715|1005
63529|(17, 38, 49)|0|[2, 2]|715|1005
63530|(17, 38, 50)|0|[2, 2]|715|1005
63531|(17, 38, 51)|0|[2, 2]|715|1005
63532|(17, 38, 52)|0|[2, 2]|715|1005
63533|(17, 38, 53)|0|[2, 2]|715|1005
63534|(17, 38, 54)|0|[2, 2]|715|1005
63535|(17, 38, 55)|0|[2, 2]|715|1005
63536|(17, 38, 56)|0|[2, 2]|715|1005
63537|(17, 38, 57)|0|[2, 2]|715|1005
63538|(17, 38, 58)|0|[2, 2]|715|1005
63539|(17, 38, 59)|0|[1, 2]|716|1005
63540|(17, 39, 0)|0|[1, 2]|716|1005
63541|(17, 39, 1)|0|[1, 2]|716|1005
63542|(17, 39, 2)|0|[1, 2]|716|1005
63543|(17, 39, 3)|0|[1, 2]|716|1005
63544|(17, 39, 4)|0|[1, 2]|716|1005
63545|(17, 39, 5)|0|[1, 2]|716|1005
63546|(17, 39, 6)|0|[1, 2]|716|1005
63547|(17, 39, 7)|0|[1, 2]|716|1005
63548|(17, 39, 8)|0|[1, 2]|716|1005
63549|(17, 39, 9)|1|[1, 3]|716|1005
63550|(17, 39, 10)|0|[1, 3]|716|1005
63551|(17, 39, 11)|0|[1, 3]|716|1005
63552|(17, 39, 12)|0|[1, 2]|717|1005
63553|(17, 39, 13)|0|[1, 2]|717|1005
63554|(17, 39, 14)|0|[1, 2]|717|1005
63555|(17, 39, 15)|0|[1, 2]|717|1005
63556|(17, 39, 16)|1|[1, 3]|717|1005
63557|(17, 39, 17)|0|[1, 3]|717|1005
63558|(17, 39, 18)|0|[1, 3]|717|1005
63559|(17, 39, 19)|0|[1, 3]|717|1006
63560|(17, 39, 20)|0|[1, 3]|717|1006
63561|(17, 39, 21)|0|[0, 0]|717|1006
63562|(17, 39, 22)|0|[0, 0]|717|1006
63563|(17, 39, 23)|0|[0, 0]|717|1006
63564|(17, 39, 24)|0|[0, 0]|717|1006
63565|(17, 39, 25)|0|[0, 0]|717|1006
63566|(17, 39, 26)|0|[0, 0]|717|1006
63567|(17, 39, 27)|0|[0, 0]|717|1006
63568|(17, 39, 28)|0|[0, 0]|717|1006
63569|(17, 39, 29)|0|[0, 0]|717|1006
63570|(17, 39, 30)|0|[0, 0]|717|1006
63571|(17, 39, 31)|0|[0, 0]|717|1006
63572|(17, 39, 32)|0|[0, 0]|717|1006
63573|(17, 39, 33)|0|[0, 0]|717|1006
63574|(17, 39, 34)|0|[0, 0]|717|1006
63575|(17, 39, 35)|0|[0, 0]|717|1006
63576|(17, 39, 36)|0|[0, 0]|717|1006
63577|(17, 39, 37)|0|[0, 0]|717|1006
63578|(17, 39, 38)|0|[0, 0]|717|1006
63579|(17, 39, 39)|0|[0, 0]|717|1006
63580|(17, 39, 40)|0|[0, 0]|717|1006
63581|(17, 39, 41)|0|[0, 0]|717|1006
63582|(17, 39, 42)|0|[0, 0]|717|1006
63583|(17, 39, 43)|0|[0, 0]|717|1006
63584|(17, 39, 44)|0|[0, 0]|717|1006
63585|(17, 39, 45)|0|[0, 0]|717|1006
63586|(17, 39, 46)|0|[0, 0]|717|1006
63587|(17, 39, 47)|0|[0, 0]|717|1006
63588|(17, 39, 48)|0|[0, 0]|717|1006
63589|(17, 39, 49)|0|[0, 0]|717|1006
63590|(17, 39, 50)|0|[0, 0]|717|1006
63591|(17, 39, 51)|0|[0, 0]|717|1006
63592|(17, 39, 52)|1|[0, 1]|717|1006
63593|(17, 39, 53)|1|[1, 1]|717|1006
63594|(17, 39, 54)|0|[1, 1]|717|1006
63595|(17, 39, 55)|0|[1, 1]|717|1006
63596|(17, 39, 56)|0|[1, 1]|717|1006
63597|(17, 39, 57)|0|[1, 1]|717|1006
63598|(17, 39, 58)|0|[1, 1]|717|1006
63599|(17, 39, 59)|0|[1, 1]|717|1006
63600|(17, 40, 0)|0|[1, 1]|717|1006
63601|(17, 40, 1)|0|[1, 1]|717|1006
63602|(17, 40, 2)|1|[2, 1]|717|1006
63603|(17, 40, 3)|0|[2, 1]|717|1006
63604|(17, 40, 4)|0|[2, 1]|717|1006
63605|(17, 40, 5)|0|[2, 1]|717|1006
63606|(17, 40, 6)|0|[2, 1]|717|1006
63607|(17, 40, 7)|0|[2, 1]|717|1006
63608|(17, 40, 8)|0|[2, 1]|717|1006
63609|(17, 40, 9)|0|[2, 1]|717|1006
63610|(17, 40, 10)|0|[2, 1]|717|1006
63611|(17, 40, 11)|0|[2, 1]|717|1006
63612|(17, 40, 12)|0|[2, 1]|717|1006
63613|(17, 40, 13)|0|[2, 1]|717|1006
63614|(17, 40, 14)|0|[2, 1]|717|1006
63615|(17, 40, 15)|0|[2, 1]|717|1006
63616|(17, 40, 16)|0|[2, 1]|717|1006
63617|(17, 40, 17)|0|[2, 1]|717|1006
63618|(17, 40, 18)|0|[2, 1]|717|1006
63619|(17, 40, 19)|0|[2, 1]|717|1006
63620|(17, 40, 20)|0|[2, 1]|717|1006
63621|(17, 40, 21)|0|[2, 1]|717|1006
63622|(17, 40, 22)|0|[2, 1]|717|1006
63623|(17, 40, 23)|0|[2, 1]|717|1006
63624|(17, 40, 24)|0|[2, 1]|717|1006
63625|(17, 40, 25)|0|[2, 1]|717|1006
63626|(17, 40, 26)|0|[2, 1]|717|1006
63627|(17, 40, 27)|0|[2, 1]|717|1006
63628|(17, 40, 28)|0|[2, 1]|717|1006
63629|(17, 40, 29)|0|[2, 1]|717|1006
63630|(17, 40, 30)|0|[2, 1]|717|1006
63631|(17, 40, 31)|0|[2, 1]|717|1006
63632|(17, 40, 32)|0|[2, 1]|717|1006
63633|(17, 40, 33)|0|[2, 1]|717|1006
63634|(17, 40, 34)|0|[2, 1]|717|1006
63635|(17, 40, 35)|0|[2, 1]|717|1006
63636|(17, 40, 36)|0|[2, 1]|717|1006
63637|(17, 40, 37)|0|[2, 1]|717|1006
63638|(17, 40, 38)|0|[2, 1]|717|1006
63639|(17, 40, 39)|0|[2, 1]|717|1006
63640|(17, 40, 40)|0|[2, 1]|717|1006
63641|(17, 40, 41)|0|[2, 1]|717|1006
63642|(17, 40, 42)|0|[2, 1]|717|1006
63643|(17, 40, 43)|0|[2, 1]|717|1006
63644|(17, 40, 44)|0|[2, 1]|717|1006
63645|(17, 40, 45)|0|[2, 1]|717|1006
63646|(17, 40, 46)|0|[2, 1]|717|1006
63647|(17, 40, 47)|0|[2, 1]|717|1006
63648|(17, 40, 48)|0|[2, 1]|717|1006
63649|(17, 40, 49)|0|[1, 1]|718|1006
63650|(17, 40, 50)|0|[1, 1]|718|1006
63651|(17, 40, 51)|0|[1, 1]|718|1006
63652|(17, 40, 52)|0|[1, 1]|718|1006
63653|(17, 40, 53)|0|[1, 1]|718|1006
63654|(17, 40, 54)|0|[1, 1]|718|1006
63655|(17, 40, 55)|0|[1, 1]|718|1006
63656|(17, 40, 56)|0|[1, 1]|718|1006
63657|(17, 40, 57)|0|[1, 1]|718|1006
63658|(17, 40, 58)|1|[1, 2]|718|1006
63659|(17, 40, 59)|0|[1, 2]|718|1006
63660|(17, 41, 0)|0|[1, 2]|718|1006
63661|(17, 41, 1)|0|[1, 2]|718|1006
63662|(17, 41, 2)|0|[1, 2]|718|1006
63663|(17, 41, 3)|0|[1, 2]|718|1006
63664|(17, 41, 4)|0|[1, 2]|718|1006
63665|(17, 41, 5)|0|[1, 2]|718|1006
63666|(17, 41, 6)|0|[1, 2]|718|1006
63667|(17, 41, 7)|0|[1, 2]|718|1006
63668|(17, 41, 8)|0|[1, 2]|718|1006
63669|(17, 41, 9)|0|[1, 2]|718|1006
63670|(17, 41, 10)|0|[1, 2]|718|1006
63671|(17, 41, 11)|0|[1, 2]|718|1006
63672|(17, 41, 12)|0|[1, 2]|718|1006
63673|(17, 41, 13)|0|[1, 2]|718|1006
63674|(17, 41, 14)|0|[1, 2]|718|1006
63675|(17, 41, 15)|1|[2, 2]|718|1006
63676|(17, 41, 16)|0|[2, 2]|718|1006
63677|(17, 41, 17)|0|[2, 2]|718|1006
63678|(17, 41, 18)|0|[2, 2]|718|1006
63679|(17, 41, 19)|0|[2, 2]|718|1006
63680|(17, 41, 20)|0|[2, 2]|718|1006
63681|(17, 41, 21)|0|[2, 2]|718|1006
63682|(17, 41, 22)|0|[2, 2]|718|1006
63683|(17, 41, 23)|0|[2, 2]|718|1006
63684|(17, 41, 24)|0|[2, 2]|718|1006
63685|(17, 41, 25)|0|[2, 2]|718|1006
63686|(17, 41, 26)|0|[2, 2]|718|1006
63687|(17, 41, 27)|0|[2, 2]|718|1006
63688|(17, 41, 28)|0|[2, 2]|718|1006
63689|(17, 41, 29)|0|[2, 2]|718|1006
63690|(17, 41, 30)|0|[2, 2]|718|1006
63691|(17, 41, 31)|0|[2, 2]|718|1006
63692|(17, 41, 32)|0|[2, 2]|718|1006
63693|(17, 41, 33)|1|[2, 3]|718|1006
63694|(17, 41, 34)|0|[2, 3]|718|1006
63695|(17, 41, 35)|0|[2, 3]|718|1006
63696|(17, 41, 36)|0|[2, 3]|718|1006
63697|(17, 41, 37)|0|[2, 3]|718|1006
63698|(17, 41, 38)|1|[2, 4]|718|1006
63699|(17, 41, 39)|0|[2, 4]|718|1006
63700|(17, 41, 40)|0|[2, 4]|718|1006
63701|(17, 41, 41)|0|[2, 4]|718|1006
63702|(17, 41, 42)|0|[2, 4]|718|1006
63703|(17, 41, 43)|0|[2, 4]|718|1006
63704|(17, 41, 44)|0|[2, 4]|718|1006
63705|(17, 41, 45)|0|[2, 4]|718|1006
63706|(17, 41, 46)|0|[2, 4]|718|1006
63707|(17, 41, 47)|0|[2, 4]|718|1006
63708|(17, 41, 48)|0|[2, 4]|718|1006
63709|(17, 41, 49)|0|[2, 4]|718|1006
63710|(17, 41, 50)|0|[2, 4]|718|1006
63711|(17, 41, 51)|0|[2, 4]|718|1006
63712|(17, 41, 52)|0|[2, 3]|719|1006
63713|(17, 41, 53)|0|[2, 3]|719|1006
63714|(17, 41, 54)|0|[2, 3]|719|1006
63715|(17, 41, 55)|0|[1, 3]|720|1006
63716|(17, 41, 56)|0|[1, 3]|720|1006
63717|(17, 41, 57)|0|[1, 3]|720|1006
63718|(17, 41, 58)|0|[1, 3]|720|1006
63719|(17, 41, 59)|0|[1, 3]|720|1006
63720|(17, 42, 0)|0|[1, 3]|720|1006
63721|(17, 42, 1)|0|[1, 3]|720|1006
63722|(17, 42, 2)|0|[0, 3]|721|1006
63723|(17, 42, 3)|0|[0, 3]|721|1006
63724|(17, 42, 4)|0|[0, 3]|721|1006
63725|(17, 42, 5)|0|[0, 3]|721|1006
63726|(17, 42, 6)|0|[0, 3]|721|1006
63727|(17, 42, 7)|0|[0, 3]|721|1006
63728|(17, 42, 8)|0|[0, 3]|721|1006
63729|(17, 42, 9)|0|[0, 3]|721|1006
63730|(17, 42, 10)|0|[0, 3]|721|1006
63731|(17, 42, 11)|0|[0, 3]|721|1006
63732|(17, 42, 12)|0|[0, 3]|721|1006
63733|(17, 42, 13)|0|[0, 3]|721|1006
63734|(17, 42, 14)|0|[0, 3]|721|1006
63735|(17, 42, 15)|1|[0, 4]|721|1006
63736|(17, 42, 16)|0|[0, 4]|721|1006
63737|(17, 42, 17)|0|[0, 4]|721|1006
63738|(17, 42, 18)|1|[1, 4]|721|1006
63739|(17, 42, 19)|0|[1, 4]|721|1006
63740|(17, 42, 20)|0|[1, 4]|721|1006
63741|(17, 42, 21)|0|[1, 4]|721|1006
63742|(17, 42, 22)|1|[1, 5]|721|1006
63743|(17, 42, 23)|0|[1, 5]|721|1006
63744|(17, 42, 24)|0|[1, 5]|721|1006
63745|(17, 42, 25)|0|[1, 5]|721|1006
63746|(17, 42, 26)|0|[1, 5]|721|1006
63747|(17, 42, 27)|0|[1, 5]|721|1006
63748|(17, 42, 28)|0|[1, 5]|721|1006
63749|(17, 42, 29)|0|[1, 5]|721|1006
63750|(17, 42, 30)|1|[2, 5]|721|1006
63751|(17, 42, 31)|0|[2, 5]|721|1006
63752|(17, 42, 32)|0|[2, 5]|721|1006
63753|(17, 42, 33)|0|[2, 5]|721|1006
63754|(17, 42, 34)|0|[2, 5]|721|1006
63755|(17, 42, 35)|0|[2, 5]|721|1006
63756|(17, 42, 36)|0|[2, 5]|721|1006
63757|(17, 42, 37)|0|[2, 5]|721|1010
63758|(17, 42, 38)|0|[2, 5]|721|1010
63759|(17, 42, 39)|0|[0, 0]|721|1010
63760|(17, 42, 40)|0|[0, 0]|721|1010
63761|(17, 42, 41)|0|[0, 0]|721|1010
63762|(17, 42, 42)|2|[0, 2]|721|1010
63763|(17, 42, 43)|0|[0, 0]|721|1010
63764|(17, 42, 44)|0|[0, 0]|721|1010
63765|(17, 42, 45)|0|[0, 0]|721|1010
63766|(17, 42, 46)|0|[0, 0]|721|1010
63767|(17, 42, 47)|0|[0, 0]|721|1010
63768|(17, 42, 48)|0|[0, 0]|721|1010
63769|(17, 42, 49)|0|[0, 0]|721|1010
63770|(17, 42, 50)|0|[0, 0]|721|1010
63771|(17, 42, 51)|0|[0, 0]|721|1010
63772|(17, 42, 52)|0|[0, 0]|721|1010
63773|(17, 42, 53)|0|[0, 0]|721|1010
63774|(17, 42, 54)|0|[0, 0]|721|1010
63775|(17, 42, 55)|0|[0, 0]|721|1010
63776|(17, 42, 56)|0|[0, 0]|721|1010
63777|(17, 42, 57)|0|[0, 0]|721|1010
63778|(17, 42, 58)|0|[0, 0]|721|1010
63779|(17, 42, 59)|0|[0, 0]|721|1010
63780|(17, 43, 0)|0|[0, 0]|721|1010
63781|(17, 43, 1)|0|[0, 0]|721|1010
63782|(17, 43, 2)|0|[0, 0]|721|1010
63783|(17, 43, 3)|0|[0, 0]|721|1010
63784|(17, 43, 4)|0|[0, 0]|721|1010
63785|(17, 43, 5)|0|[0, 0]|721|1010
63786|(17, 43, 6)|0|[0, 0]|721|1010
63787|(17, 43, 7)|0|[0, 0]|721|1010
63788|(17, 43, 8)|0|[0, 0]|721|1010
63789|(17, 43, 9)|0|[0, 0]|721|1010
63790|(17, 43, 10)|0|[0, 0]|721|1010
63791|(17, 43, 11)|0|[0, 0]|721|1010
63792|(17, 43, 12)|0|[0, 0]|721|1010
63793|(17, 43, 13)|0|[0, 0]|721|1010
63794|(17, 43, 14)|0|[0, 0]|721|1010
63795|(17, 43, 15)|0|[0, 0]|721|1010
63796|(17, 43, 16)|0|[0, 0]|721|1010
63797|(17, 43, 17)|0|[0, 0]|721|1010
63798|(17, 43, 18)|0|[0, 0]|721|1010
63799|(17, 43, 19)|0|[0, 0]|721|1010
63800|(17, 43, 20)|0|[0, 0]|721|1010
63801|(17, 43, 21)|0|[0, 0]|721|1010
63802|(17, 43, 22)|0|[0, 0]|721|1010
63803|(17, 43, 23)|0|[0, 0]|721|1010
63804|(17, 43, 24)|0|[0, 0]|721|1010
63805|(17, 43, 25)|0|[0, 0]|721|1010
63806|(17, 43, 26)|0|[0, 0]|721|1010
63807|(17, 43, 27)|0|[0, 0]|721|1010
63808|(17, 43, 28)|0|[0, 0]|721|1010
63809|(17, 43, 29)|0|[0, 0]|721|1010
63810|(17, 43, 30)|0|[0, 0]|721|1010
63811|(17, 43, 31)|0|[0, 0]|721|1010
63812|(17, 43, 32)|0|[0, 0]|721|1010
63813|(17, 43, 33)|0|[0, 0]|721|1010
63814|(17, 43, 34)|0|[0, 0]|721|1010
63815|(17, 43, 35)|0|[0, 0]|721|1010
63816|(17, 43, 36)|0|[0, 0]|721|1010
63817|(17, 43, 37)|0|[0, 0]|721|1010
63818|(17, 43, 38)|0|[0, 0]|721|1010
63819|(17, 43, 39)|0|[0, 0]|721|1010
63820|(17, 43, 40)|0|[0, 0]|721|1010
63821|(17, 43, 41)|0|[0, 0]|721|1010
63822|(17, 43, 42)|0|[0, 0]|721|1010
63823|(17, 43, 43)|0|[0, 0]|721|1010
63824|(17, 43, 44)|0|[0, 0]|721|1010
63825|(17, 43, 45)|0|[0, 0]|721|1010
63826|(17, 43, 46)|0|[0, 0]|721|1010
63827|(17, 43, 47)|0|[0, 0]|721|1010
63828|(17, 43, 48)|0|[0, 0]|721|1010
63829|(17, 43, 49)|0|[0, 0]|721|1010
63830|(17, 43, 50)|0|[0, 0]|721|1010
63831|(17, 43, 51)|0|[0, 0]|721|1010
63832|(17, 43, 52)|0|[0, 0]|721|1010
63833|(17, 43, 53)|0|[0, 0]|721|1010
63834|(17, 43, 54)|0|[0, 0]|721|1010
63835|(17, 43, 55)|0|[0, 0]|721|1010
63836|(17, 43, 56)|0|[0, 0]|721|1010
63837|(17, 43, 57)|0|[0, 0]|721|1010
63838|(17, 43, 58)|1|[1, 0]|721|1010
63839|(17, 43, 59)|0|[1, 0]|721|1010
63840|(17, 44, 0)|0|[1, 0]|721|1010
63841|(17, 44, 1)|0|[1, 0]|721|1010
63842|(17, 44, 2)|0|[1, 0]|721|1010
63843|(17, 44, 3)|0|[1, 0]|721|1010
63844|(17, 44, 4)|0|[1, 0]|721|1010
63845|(17, 44, 5)|0|[1, 0]|721|1010
63846|(17, 44, 6)|0|[1, 0]|721|1010
63847|(17, 44, 7)|0|[1, 0]|721|1010
63848|(17, 44, 8)|0|[1, 0]|721|1010
63849|(17, 44, 9)|0|[1, 0]|721|1010
63850|(17, 44, 10)|0|[1, 0]|721|1010
63851|(17, 44, 11)|0|[1, 0]|721|1010
63852|(17, 44, 12)|0|[1, 0]|721|1010
63853|(17, 44, 13)|0|[1, 0]|721|1010
63854|(17, 44, 14)|0|[1, 0]|721|1010
63855|(17, 44, 15)|1|[2, 0]|721|1010
63856|(17, 44, 16)|0|[2, 0]|721|1010
63857|(17, 44, 17)|0|[2, 0]|721|1010
63858|(17, 44, 18)|0|[2, 0]|721|1010
63859|(17, 44, 19)|0|[2, 0]|721|1010
63860|(17, 44, 20)|0|[2, 0]|721|1010
63861|(17, 44, 21)|0|[2, 0]|721|1010
63862|(17, 44, 22)|0|[2, 0]|721|1010
63863|(17, 44, 23)|0|[2, 0]|721|1010
63864|(17, 44, 24)|0|[2, 0]|721|1010
63865|(17, 44, 25)|0|[2, 0]|721|1010
63866|(17, 44, 26)|0|[2, 0]|721|1010
63867|(17, 44, 27)|0|[2, 0]|721|1010
63868|(17, 44, 28)|0|[2, 0]|721|1010
63869|(17, 44, 29)|0|[2, 0]|721|1010
63870|(17, 44, 30)|0|[2, 0]|721|1010
63871|(17, 44, 31)|0|[2, 0]|721|1010
63872|(17, 44, 32)|0|[2, 0]|721|1010
63873|(17, 44, 33)|0|[2, 0]|721|1010
63874|(17, 44, 34)|0|[2, 0]|721|1010
63875|(17, 44, 35)|0|[2, 0]|721|1010
63876|(17, 44, 36)|0|[2, 0]|721|1010
63877|(17, 44, 37)|0|[2, 0]|721|1010
63878|(17, 44, 38)|0|[2, 0]|721|1010
63879|(17, 44, 39)|0|[2, 0]|721|1010
63880|(17, 44, 40)|0|[2, 0]|721|1010
